instr,Ecoa1,Ecoa2,Ecoa3,class,nb.repeat,attendance,difficulty
RF01023359,22,28,27,TC3054,1,0,1
RF01023359,19,17,19,TC3054,1,4,3
RF01023359,22,27,27,TC3054,1,0,1
RF01023359,37,43,43,TC3054,1,3,4
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,43,45,45,TC3054,1,4,4
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,30,24,34,TC3054,1,3,3
RF01023359,35,38,37,TC3054,1,3,4
RF01023359,25,28,28,TC3054,1,2,2
RF01023359,26,31,35,TC3054,1,2,3
RF01023359,29,36,36,TC3054,1,1,2
RF01023359,32,41,45,TC3054,1,0,4
RF01023359,19,28,24,TC3054,1,0,1
RF01023359,15,21,27,TC3054,1,0,1
RF01023359,42,45,45,TC3054,1,4,3
RF01023359,22,27,27,TC3054,1,0,1
RF01023359,26,29,36,TC3054,1,2,3
RF01023359,24,30,27,TC3054,1,3,4
RF01023359,32,35,35,TC3054,1,4,4
RF01023359,22,27,27,TC3054,1,0,1
RF01023359,17,18,19,TC3054,1,0,1
RF01023359,34,36,40,TC3054,1,3,4
RF01023359,29,22,24,TC3054,1,3,5
RF01023359,16,18,18,TC3054,1,0,1
RF01023359,29,36,36,TC3054,3,0,1
RF01023359,37,44,36,TC3054,1,1,1
RF01023359,14,18,18,TC3054,1,0,1
RF01023359,12,19,19,TC3054,1,0,5
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,22,28,29,TC3054,1,4,3
RF01023359,31,36,36,TC3054,1,0,3
RF01023359,22,19,10,TC3054,1,0,1
RF01023359,27,23,28,TC3054,1,1,4
RF01023359,31,39,38,TC3054,1,0,1
RF01023359,22,19,23,TC3054,1,2,3
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,32,36,36,TC3054,1,0,4
RF01023359,26,32,25,TC3054,1,3,4
RF01023359,21,18,24,TC3054,1,1,5
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,29,36,36,TC3054,1,0,1
RF01023359,39,45,45,TC3054,1,3,1
RF01023359,25,27,27,TC3054,1,3,1
RF01023359,9,9,9,TC3054,1,0,1
RF01023359,22,19,28,TC3054,1,3,5
RF01023359,39,45,45,TC3054,1,2,4
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,20,27,30,TC3054,1,0,1
RF01023359,26,24,26,TC3054,1,3,3
RF01023359,22,27,27,TC3054,1,0,1
RF01023359,34,36,36,TC3054,1,3,3
RF01023359,41,41,41,TC3054,1,3,4
RF01023359,9,22,27,TC3054,1,1,1
RF01023359,34,36,36,TC3054,1,4,2
RF01023359,19,21,20,TC3054,1,3,4
RF01023359,8,10,9,TC3054,1,0,1
RF01023359,16,18,18,TC3054,1,0,3
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,29,36,36,TC3054,1,0,1
RF01023359,25,27,27,TC3054,1,0,4
RF01023359,28,32,36,TC3054,1,3,4
RF01023359,16,18,18,TC3054,1,0,1
RF01023359,18,20,22,TC3054,1,0,1
RF01023359,23,32,45,TC3054,1,3,3
RF01023359,29,32,36,TC3054,1,2,4
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,18,27,21,TC3054,1,0,1
RF01023359,18,18,18,TC3054,1,0,3
RF01023359,36,44,44,TC3054,1,0,1
RF01023359,35,36,36,TC3054,1,4,3
RF01023359,27,27,27,TC3054,1,1,5
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,23,22,21,TC3054,1,4,5
RF01023359,9,10,10,TC3054,1,0,1
RF01023359,19,29,19,TC3054,3,0,5
RF01023359,29,26,16,TC3054,1,4,5
RF01023359,27,19,27,TC3054,1,3,5
RF01023359,30,39,45,TC3054,1,3,4
RF01023359,28,27,30,TC3054,1,3,4
RF01023359,11,9,9,TC3054,1,0,4
RF01023359,23,31,27,TC3054,1,0,1
RF01023359,20,30,27,TC3054,1,2,3
RF01023359,30,36,36,TC3054,1,2,5
RF01023359,23,33,28,TC3054,1,3,3
RF01023359,10,9,11,TC3054,1,0,1
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,30,27,27,TC3054,1,3,4
RF01023359,19,25,30,TC3054,1,1,3
RF01023359,22,27,27,TC3054,1,0,1
RF01023359,23,27,27,TC3054,2,0,2
RF01023359,26,32,36,TC3054,1,1,4
RF01023359,27,28,33,TC3054,1,3,4
RF01023359,20,13,9,TC3054,1,4,3
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,33,31,31,TC3054,1,4,5
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,44,45,45,TC3054,3,4,5
RF01023359,28,25,27,TC3054,1,3,4
RF01023359,34,36,36,TC3054,1,3,3
RF01023359,36,45,44,TC3054,1,4,1
RF01023359,22,27,27,TC3054,1,0,1
RF01023359,25,30,36,TC3054,1,3,3
RF01023359,15,9,9,TC3054,1,3,5
RF01023359,26,26,27,TC3054,1,3,1
RF01023359,33,36,36,TC3054,1,4,1
RF01023359,22,27,27,TC3054,1,0,1
RF01023359,28,27,27,TC3054,1,4,3
RF01023359,30,29,35,TC3054,1,3,4
RF01023359,12,9,9,TC3054,1,0,5
RF01023359,18,31,29,TC3054,1,0,1
RF01023359,35,36,36,TC3054,1,3,4
RF01023359,22,27,27,TC3054,1,0,1
RF01023359,29,27,27,TC3054,1,3,5
RF01023359,16,18,18,TC3054,1,1,1
RF01023359,22,27,28,TC3054,1,0,1
RF01023359,29,36,36,TC3054,1,0,1
RF01023359,28,25,27,TC3054,1,2,5
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,43,45,45,TC3054,1,3,5
RF01023359,29,32,36,TC3054,1,2,4
RF01023359,31,36,36,TC3054,1,3,3
RF01023359,35,36,36,TC3054,1,2,5
RF01023359,29,36,36,TC3054,1,0,1
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,43,45,45,TC3054,1,3,5
RF01023359,36,36,36,TC3054,1,3,5
RF01023359,30,30,36,TC3054,1,3,3
RF01023359,15,18,18,TC3054,1,0,1
RF01023359,35,45,42,TC3054,1,3,4
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,29,36,36,TC3054,1,0,1
RF01023359,30,40,36,TC3054,1,2,4
RF01023359,31,33,27,TC3054,1,0,3
RF01023359,25,33,36,TC3054,1,0,1
RF01023359,27,27,27,TC3054,1,3,3
RF01023359,12,9,9,TC3054,1,0,5
RF01023359,15,18,18,TC3054,1,0,1
RF01023359,23,36,45,TC3054,1,1,4
RF01023359,28,27,27,TC3054,1,3,4
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,36,32,39,TC3054,1,3,5
RF01023359,36,42,45,TC3054,3,4,4
RF01023359,30,35,44,TC3054,1,0,1
RF01023359,21,25,27,TC3054,1,0,1
RF01023359,36,36,27,TC3054,1,0,1
RF01023359,29,26,29,TC3054,1,1,4
RF01023359,27,27,27,TC3054,1,3,3
RF01023359,28,26,27,TC3054,1,3,4
RF01023359,10,17,10,TC3054,1,0,3
RF01023359,26,26,35,TC3054,1,1,4
RF01023359,29,27,27,TC3054,1,3,5
RF01023359,29,36,36,TC3054,1,0,1
RF01023359,22,21,22,TC3054,1,0,1
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,35,36,35,TC3054,1,4,3
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,17,18,18,TC3054,1,2,1
RF01023359,30,32,36,TC3054,1,1,5
RF01023359,35,36,35,TC3054,1,3,4
RF01023359,12,9,9,TC3054,1,0,5
RF01023359,22,27,27,TC3054,1,0,1
RF01023359,25,28,31,TC3054,1,0,3
RF01023359,32,31,29,TC3054,1,3,4
RF01023359,40,45,45,TC3054,1,4,1
RF01023359,32,39,37,TC3054,1,3,4
RF01023359,34,36,36,TC3054,1,4,2
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,29,36,32,TC3054,1,0,1
RF01023359,35,36,36,TC3054,1,4,3
RF01023359,35,36,36,TC3054,1,3,4
RF01023359,21,21,13,TC3054,1,2,5
RF01023359,22,27,25,TC3054,1,0,1
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,40,45,45,TC3054,1,4,1
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,15,27,27,TC3054,1,0,1
RF01023359,31,36,36,TC3054,2,1,2
RF01023359,31,36,36,TC3054,1,0,3
RF01023359,33,36,36,TC3054,1,4,1
RF01023359,40,45,45,TC3054,1,4,1
RF01023359,23,21,21,TC3054,1,0,1
RF01023359,25,27,29,TC3054,1,0,2
RF01023359,31,31,33,TC3054,1,3,4
RF01023359,26,34,32,TC3054,1,0,1
RF01023359,29,32,26,TC3054,1,2,3
RF01023359,25,35,32,TC3054,1,0,1
RF01023359,29,36,36,TC3054,1,0,1
RF01023359,21,29,22,TC3054,2,1,3
RF01023359,22,15,13,TC3054,2,0,4
RF01023359,33,36,36,TC3054,2,1,4
RF01023359,20,14,16,TC3054,2,3,3
RF01023359,11,9,9,TC3054,2,0,4
RF01023359,36,36,36,TC3054,2,3,5
RF01023359,35,36,36,TC3054,1,3,4
RF01023359,28,27,27,TC3054,2,3,4
RF01023359,24,27,27,TC3054,2,0,3
RF01023359,42,45,45,TC3054,1,3,4
RF01023359,41,38,33,TC3054,1,2,4
RF01023359,10,9,9,TC3054,2,1,2
RF01023359,42,45,45,TC3054,1,3,4
RF01023359,27,27,27,TC3054,1,1,5
RF01023359,26,27,27,TC3054,1,2,4
RF01023359,27,27,26,TC3054,1,2,4
RF01023359,16,9,9,TC3054,1,4,5
RF01023359,31,36,36,TC3054,1,3,3
RF01023359,24,30,33,TC3054,1,2,3
RF01023359,28,32,36,TC3054,1,3,3
RF01023359,24,27,27,TC3054,1,1,2
RF01023359,15,17,27,TC3054,1,3,5
RF01023359,27,27,27,TC3054,1,2,4
RF01023359,41,38,45,TC3054,1,3,3
RF01023359,27,27,27,TC3054,1,3,3
RF01023359,35,35,36,TC3054,1,3,4
RF01023359,26,27,27,TC3054,1,1,4
RF01023359,24,28,32,TC3054,1,1,5
RF01023359,41,45,45,TC3054,1,2,4
RF01023359,25,27,27,TC3054,1,1,3
RF01023359,27,9,19,TC3054,1,2,4
RF01023359,27,27,27,TC3054,1,3,3
RF01023359,32,36,36,TC3054,1,0,4
RF01023359,30,30,29,TC3054,1,1,3
RF01023359,23,18,18,TC3054,1,4,5
RF01023359,19,18,19,TC3054,1,1,3
RF01023359,19,23,24,TC3054,2,3,1
RF01023359,25,27,27,TC3054,1,1,3
RF01023359,25,27,27,TC3054,1,1,4
RF01023359,28,29,27,TC3054,1,2,5
RF01023359,36,38,39,TC3054,1,1,4
RF01023359,39,45,45,TC3054,1,1,3
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,43,45,45,TC3054,1,3,5
RF01023359,21,18,18,TC3054,1,4,3
RF01023359,27,30,36,TC3054,1,2,3
RF01023359,28,27,27,TC3054,1,3,3
RF01023359,39,35,36,TC3054,1,1,3
RF01023359,9,9,9,TC3054,1,0,1
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,26,27,27,TC3054,1,2,3
RF01023359,24,28,27,TC3054,1,2,3
RF01023359,35,31,27,TC3054,1,2,5
RF01023359,35,36,36,TC3054,1,3,4
RF01023359,28,27,27,TC3054,1,4,3
RF01023359,44,45,45,TC3054,1,4,5
RF01023359,32,36,36,TC3054,1,0,4
RF01023359,26,27,27,TC3054,1,1,4
RF01023359,42,45,45,TC3054,1,3,4
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,26,27,27,TC3054,1,2,3
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,9,9,9,TC3054,1,0,1
RF01023359,27,27,27,TC3054,1,1,5
RF01023359,24,27,27,TC3054,1,2,3
RF01023359,35,36,36,TC3054,1,3,4
RF01023359,41,45,45,TC3054,1,1,5
RF01023359,41,45,45,TC3054,1,1,5
RF01023359,27,27,27,TC3054,1,2,4
RF01023359,27,27,27,TC3054,1,3,3
RF01023359,35,36,33,TC3054,1,3,4
RF01023359,34,36,36,TC3054,1,2,4
RF01023359,27,27,27,TC3054,1,2,4
RF01023359,27,27,27,TC3054,1,2,4
RF01023359,25,23,27,TC3054,1,2,4
RF01023359,39,45,45,TC3054,1,1,3
RF01023359,24,27,27,TC3054,1,3,5
RF01023359,44,45,45,TC3054,1,4,5
RF01023359,20,24,30,TC3054,1,1,4
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,29,27,27,TC3054,1,3,5
RF01023359,38,44,37,TC3054,1,2,4
RF01023359,30,29,33,TC3054,1,1,3
RF01023359,25,28,35,TC3054,1,3,4
RF01023359,42,45,45,TC3054,1,3,4
RF01023359,12,9,9,TC3054,1,2,3
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,28,26,27,TC3054,1,3,3
RF01023359,41,45,45,TC3054,1,2,4
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,31,35,31,TC3054,1,1,5
RF01023359,28,27,27,TC3054,1,3,4
RF01023359,31,27,27,TC3054,1,3,5
RF01023359,44,45,45,TC3054,1,4,5
RF01023359,33,33,40,TC3054,1,2,3
RF01023359,13,9,9,TC3054,1,4,2
RF01023359,33,36,36,TC3054,1,1,4
RF01023359,42,38,45,TC3054,1,2,5
RF01023359,40,41,45,TC3054,1,1,4
RF01023359,29,27,27,TC3054,1,3,5
RF01023359,34,37,31,TC3054,1,2,3
RF01023359,36,36,36,TC3054,1,2,5
RF01023359,26,27,22,TC3054,1,3,2
RF01023359,26,31,33,TC3054,1,2,3
RF01023359,30,36,39,TC3054,1,3,4
RF01023359,24,23,16,TC3054,1,3,5
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,42,38,45,TC3054,1,3,5
RF01023359,39,45,45,TC3054,1,0,4
RF01023359,34,36,36,TC3054,1,2,4
RF01023359,36,36,36,TC3054,1,4,4
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,26,21,20,TC3054,1,3,5
RF01023359,25,27,27,TC3054,1,1,3
RF01023359,34,36,36,TC3054,1,3,3
RF01023359,31,34,36,TC3054,1,0,5
RF01023359,16,9,9,TC3054,1,4,5
RF01023359,31,32,35,TC3054,1,2,4
RF01023359,28,28,26,TC3054,1,3,4
RF01023359,33,36,36,TC3054,1,1,4
RF01023359,27,27,27,TC3054,1,4,4
RF01023359,28,27,27,TC3054,1,2,5
RF01023359,28,33,33,TC3054,1,3,5
RF01023359,33,31,45,TC3054,1,3,5
RF01023359,33,36,36,TC3054,3,1,4
RF01023359,37,36,36,TC3054,3,4,5
RF01023359,21,27,23,TC3054,1,2,3
RF01023359,34,36,36,TC3054,3,2,4
RF01023359,27,27,27,TC3054,2,1,5
RF01023359,34,36,36,TC3054,1,3,3
RF01023359,17,12,18,TC3054,2,3,5
RF01023359,12,13,14,TC3054,2,1,4
RF01023359,26,36,36,TC3054,2,0,4
RF01023359,24,27,27,TC3054,2,4,5
RF01023359,27,27,27,TC3054,1,3,3
RF01023359,35,31,27,TC3054,1,4,3
RF01023359,34,36,36,TC3054,1,2,4
RF01023359,28,27,27,TC3054,3,2,5
RF01023359,28,26,23,TC3054,1,2,4
RF01023359,35,36,36,TC3054,1,4,3
RF01023359,24,35,36,TC3054,1,1,3
RF01023359,32,36,36,TC3054,1,3,4
RF01023359,34,38,39,TC3054,1,2,4
RF01023359,32,31,32,TC3054,1,3,3
RF01023359,22,18,18,TC3054,1,2,5
RF01023359,40,45,45,TC3054,1,2,3
RF01023359,35,36,36,TC3054,1,3,4
RF01023359,26,27,27,TC3054,1,1,4
RF01023359,13,9,9,TC3054,1,3,3
RF01023359,9,9,9,TC3054,3,1,1
RF01023359,16,14,17,TC3054,1,2,3
RF01023359,30,27,27,TC3054,1,4,5
RF01023359,28,27,27,TC3054,1,3,4
RF01023359,15,13,9,TC3054,1,3,5
RF01023359,41,45,45,TC3054,1,3,3
RF01023359,32,36,36,TC3054,1,1,3
RF01023359,28,31,27,TC3054,1,3,4
RF01023359,33,36,36,TC3054,1,2,3
RF01023359,36,41,39,TC3054,1,3,2
RF01023359,40,39,36,TC3054,1,2,3
RF01023359,34,34,35,TC3054,1,3,4
RF01023359,20,19,18,TC3054,1,2,2
RF01023359,23,10,9,TC3054,1,4,5
RF01023359,34,36,36,TC3054,1,3,3
RF01023359,37,45,43,TC3054,1,2,3
RF01023359,32,36,36,TC3054,1,1,3
RF01023359,34,36,36,TC3054,1,3,3
RF01023359,27,27,27,TC3054,1,2,4
RF01023359,28,27,27,TC3054,1,3,4
RF01023359,22,29,30,TC3054,1,1,4
RF01023359,26,27,27,TC3054,1,1,4
RF01023359,35,36,36,TC3054,1,4,3
RF01023359,40,45,45,TC3054,1,1,4
RF01023359,21,18,18,TC3054,1,0,4
RF01023359,32,36,36,TC3054,1,2,4
RF01023359,22,18,18,TC3054,1,4,4
RF01023359,34,36,36,TC3054,1,2,4
RF01023359,28,25,29,TC3054,1,3,3
RF01023359,34,36,35,TC3054,1,2,4
RF01023359,21,21,21,TC3054,1,2,4
RF01023359,27,37,33,TC3054,1,3,4
RF01023359,26,22,22,TC3054,1,1,2
RF01023359,32,36,36,TC3054,1,1,4
RF01023359,31,27,27,TC3054,1,1,3
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,26,27,27,TC3054,1,1,4
RF01023359,27,27,27,TC3054,1,2,4
RF01023359,31,29,28,TC3054,1,3,4
RF01023359,28,27,27,TC3054,1,4,3
RF01023359,27,27,27,TC3054,1,2,4
RF01023359,35,36,36,TC3054,1,2,5
RF01023359,33,36,36,TC3054,1,1,4
RF01023359,34,38,45,TC3054,1,1,4
RF01023359,13,18,17,TC3054,1,1,5
RF01023359,26,26,27,TC3054,1,1,4
RF01023359,33,36,36,TC3054,1,2,3
RF01023359,26,25,20,TC3054,1,2,4
RF01023359,31,34,29,TC3054,1,1,3
RF01023359,33,36,36,TC3054,1,1,4
RF01023359,38,38,33,TC3054,1,2,3
RF01023359,12,10,9,TC3054,1,1,3
RF01023359,19,18,18,TC3054,1,2,3
RF01023359,25,27,27,TC3054,1,1,3
RF01023359,31,30,36,TC3054,1,3,3
RF01023359,26,34,36,TC3054,1,1,3
RF01023359,33,34,32,TC3054,1,4,3
RF01023359,20,15,13,TC3054,1,3,4
RF01023359,22,21,27,TC3054,1,2,4
RF01023359,34,36,36,TC3054,1,1,4
RF01023359,29,27,27,TC3054,1,3,5
RF01023359,19,19,12,TC3054,1,3,5
RF01023359,33,36,36,TC3054,1,3,2
RF01023359,37,36,36,TC3054,1,4,5
RF01023359,29,28,15,TC3054,1,3,3
RF01023359,13,9,9,TC3054,1,1,5
RF01023359,8,27,29,TC3054,1,0,1
RF01023359,31,19,27,TC3054,1,1,5
RF01023359,25,27,27,TC3054,1,2,3
RF01023359,25,27,27,TC3054,1,2,4
RF01023359,17,9,9,TC3054,1,2,5
RF01023359,29,27,27,TC3054,1,3,5
RF01023359,28,27,27,TC3054,1,2,5
RF01023359,35,36,36,TC3054,1,3,4
RF01023359,26,27,27,TC3054,1,2,3
RF01023359,18,18,18,TC3054,1,2,2
RF01023359,39,44,45,TC3054,1,1,5
RF01023359,28,23,12,TC3054,1,1,3
RF01023359,33,29,34,TC3054,1,3,4
RF01023359,20,18,18,TC3054,1,2,4
RF01023359,25,27,27,TC3054,1,1,3
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,20,19,21,TC3054,1,1,5
RF01023359,26,27,27,TC3054,1,1,4
RF01023359,29,41,34,TC3054,1,3,4
RF01023359,26,27,27,TC3054,1,1,4
RF01023359,41,45,45,TC3054,1,2,4
RF01023359,13,13,9,TC3054,1,1,4
RF01023359,26,27,27,TC3054,1,3,2
RF01023359,28,27,27,TC3054,1,3,4
RF01023359,26,27,27,TC3054,1,1,4
RF01023359,25,30,30,TC3054,1,1,4
RF01023359,18,18,18,TC3054,1,0,2
RF01023359,25,35,21,TC3054,3,0,1
RF01023359,33,36,36,TC3054,1,4,5
RF01023359,30,27,27,TC3054,1,4,5
RF01023359,33,28,31,TC3054,1,4,4
RF01023359,35,36,36,TC3054,1,4,3
RF01023359,36,33,27,TC3054,1,4,4
RF01023359,35,36,36,TC3054,1,4,3
RF01023359,35,37,41,TC3054,1,3,4
RF01023359,29,30,28,TC3054,1,4,5
RF01023359,34,36,36,TC3054,1,3,3
RF01023359,41,45,45,TC3054,1,3,3
RF01023359,14,9,9,TC3054,1,3,4
RF01023359,29,27,27,TC3054,1,4,4
RF01023359,27,31,36,TC3054,1,3,3
RF01023359,22,11,9,TC3054,1,3,4
RF01023359,27,27,27,TC3054,1,2,4
RF01023359,13,18,18,TC3054,1,2,4
RF01023359,35,34,35,TC3054,1,4,4
RF01023359,31,36,36,TC3054,1,1,2
RF01023359,32,32,33,TC3054,1,3,3
RF01023359,40,45,43,TC3054,3,0,5
RF01023359,26,34,32,TC3054,3,3,4
RF01023359,12,22,27,TC3054,3,1,2
RF01023359,19,28,34,TC3054,2,3,4
RF01023359,19,28,28,TC3054,1,1,3
RF01023359,25,28,35,TC3054,2,1,3
RF01023359,18,33,36,TC3054,1,1,2
RF01023359,25,27,32,TC3054,2,2,2
RF01023359,18,31,34,TC3054,2,4,1
RF01023359,31,30,31,TC3054,1,3,4
RF01023359,31,28,44,TC3054,1,4,3
RF01023359,8,16,33,TC3054,1,0,1
RF01023359,40,45,45,TC3054,1,3,4
RF01023359,18,23,15,TC3054,1,3,5
RF01023359,15,12,9,TC3054,1,4,4
RF01023359,37,42,35,TC3054,1,3,4
RF01023359,22,28,25,TC3054,1,3,4
RF01023359,24,19,31,TC3054,1,3,3
RF01023359,39,27,45,TC3054,1,2,4
RF01023359,22,29,35,TC3054,1,4,1
RF01023359,33,35,45,TC3054,1,4,4
RF01023359,27,23,27,TC3054,1,4,3
RF01023359,18,33,32,TC3054,1,3,1
RF01023359,28,26,33,TC3054,1,3,2
RF01023359,19,27,26,TC3054,1,3,3
RF01023359,15,12,11,TC3054,3,4,3
RF01023359,19,20,18,TC3054,1,3,5
RF01023359,21,31,28,TC3054,1,4,2
RF01023359,20,21,21,TC3054,1,2,5
RF01023359,34,36,34,TC3054,1,1,5
RF01023359,23,27,28,TC3054,1,3,4
RF01023359,25,25,36,TC3054,1,0,5
RF01023359,26,36,36,TC3054,3,2,3
RF01023359,23,27,27,TC3054,3,0,3
RF01023359,21,27,18,TC3054,3,0,4
RF01023359,19,18,18,TC3054,3,0,5
RF01023359,31,36,36,TC3054,2,0,3
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,12,9,9,TC3054,2,1,4
RF01023359,38,45,45,TC3054,2,0,3
RF01023359,36,45,45,TC3054,1,0,1
RF01023359,16,21,18,TC3054,2,3,2
RF01023359,29,36,36,TC3054,1,0,1
RF01023359,19,26,23,TC3054,1,4,3
RF01023359,29,36,36,TC3054,1,0,1
RF01023359,27,27,27,TC3054,2,1,5
RF01023359,26,32,36,TC3054,2,2,3
RF01023359,26,32,27,TC3054,2,4,2
RF01023359,28,33,33,TC3054,1,3,3
RF01023359,29,34,36,TC3054,1,0,4
RF01023359,30,27,27,TC3054,1,4,5
RF01023359,21,30,42,TC3054,1,2,3
RF01023359,41,43,45,TC3054,1,2,4
RF01023359,19,26,22,TC3054,1,2,3
RF01023359,17,24,24,TC3054,1,1,5
RF01023359,18,31,36,TC3054,1,0,1
RF01023359,19,26,25,TC3054,1,2,3
RF01023359,27,33,29,TC3054,1,4,3
RF01023359,25,29,31,TC3054,1,3,3
RF01023359,18,30,34,TC3054,1,0,1
RF01023359,29,36,36,TC3054,1,0,1
RF01023359,17,32,20,TC3054,1,3,5
RF01023359,36,43,38,TC3054,1,0,1
RF01023359,28,31,33,TC3054,1,2,2
RF01023359,29,36,36,TC3054,1,0,1
RF01023359,19,31,32,TC3054,1,0,1
RF01023359,19,28,29,TC3054,1,0,3
RF01023359,13,19,27,TC3054,1,0,5
RF01023359,17,29,28,TC3054,1,4,4
RF01023359,38,44,42,TC3054,3,4,3
RF01023359,22,28,27,TC3054,1,0,1
RF01023359,24,27,23,TC3054,1,4,4
RF01023359,25,34,37,TC3054,1,3,3
RF01023359,25,33,33,TC3054,1,2,3
RF01023359,30,33,39,TC3054,1,3,4
RF01023359,20,30,32,TC3054,1,0,2
RF01023359,15,26,32,TC3054,1,0,1
RF01023359,29,31,31,TC3054,1,2,3
RF01023359,29,42,41,TC3054,1,0,1
RF01023359,18,26,25,TC3054,1,3,3
RF01023359,8,9,9,TC3054,1,0,1
RF01023359,10,27,26,TC3054,1,1,2
RF01023359,25,27,27,TC3054,1,3,1
RF01023359,29,36,36,TC3054,1,0,1
RF01023359,21,27,35,TC3054,3,3,2
RF01023359,30,36,36,TC3054,3,0,2
RF01023359,10,9,9,TC3054,2,1,2
RF01023359,38,45,45,TC3054,3,2,1
RF01023359,24,27,27,TC3054,3,0,3
RF01023359,39,43,37,TC3054,3,2,2
RF01023359,32,36,36,TC3054,2,1,3
RF01023359,31,34,45,TC3054,2,1,3
RF01023359,37,45,45,TC3054,2,0,2
RF01023359,29,36,36,TC3054,1,0,1
RF01023359,25,27,27,TC3054,2,1,3
RF01023359,39,45,45,TC3054,2,1,3
RF01023359,17,22,20,TC3054,2,2,3
RF01023359,26,27,27,TC3054,2,1,4
RF01023359,22,35,31,TC3054,2,2,3
RF01023359,30,36,36,TC3054,2,0,2
RF01023359,29,36,36,TC3054,1,0,1
RF01023359,29,30,31,TC3054,1,4,5
RF01023359,19,19,23,TC3054,1,3,5
RF01023359,23,20,15,TC3054,1,4,5
RF01023359,23,19,17,TC3045,1,2,5
RF01023359,20,27,30,TC3045,1,3,5
RF01023359,22,22,18,TC3045,1,3,3
RF01023359,24,28,35,TC3045,1,4,4
RF01023359,19,25,22,TC3045,1,3,5
RF01023359,29,23,26,TC3045,1,3,5
RF01023359,29,33,36,TC3045,1,0,2
RF01023359,29,36,39,TC3045,3,1,2
RF01023359,8,9,9,TC3045,3,0,1
RF01023359,35,36,36,TC3045,3,4,3
RF01023359,42,45,45,TC3045,3,2,5
RF01023359,23,27,36,TC3045,3,1,2
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,40,45,45,TC3045,3,1,4
RF01023359,36,45,45,TC3045,1,0,1
RF01023359,29,36,36,TC3045,1,0,1
RF01023359,19,18,18,TC3045,3,1,4
RF01023359,36,45,45,TC3045,1,0,1
RF01023359,26,20,24,TC3045,3,2,4
RF01023359,9,9,9,TC3045,2,1,1
RF01023359,38,45,45,TC3045,3,0,3
RF01023359,22,27,27,TC3045,1,0,1
RF01023359,25,26,27,TC3045,2,1,3
RF01023359,24,27,27,TC3045,3,1,2
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,36,45,45,TC3045,1,0,1
RF01023359,22,27,27,TC3045,1,0,1
RF01023359,39,45,45,TC3045,3,3,1
RF01023359,23,27,27,TC3045,1,0,1
RF01023359,22,27,27,TC3045,1,0,1
RF01023359,36,45,45,TC3045,1,0,1
RF01023359,27,39,43,TC3045,2,4,3
RF01023359,14,30,29,TC3045,2,3,1
RF01023359,35,40,45,TC3045,2,4,3
RF01023359,34,41,40,TC3045,1,2,4
RF01023359,22,26,27,TC3045,1,0,1
RF01023359,36,45,45,TC3045,1,0,1
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,36,36,36,TC3045,2,3,5
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,29,36,36,TC3045,1,0,1
RF01023359,31,29,35,TC3045,2,3,4
RF01023359,34,36,36,TC3045,2,1,5
RF01023359,23,18,18,TC3045,2,3,3
RF01023359,22,32,36,TC3045,1,1,2
RF01023359,12,9,9,TC3045,1,0,5
RF01023359,19,18,18,TC3045,2,1,4
RF01023359,20,18,29,TC3045,2,4,2
